oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16434,customer_i1,i,1908178944,60402431,1449658344,75.97,212268,5094432,0.27,184933496,9.69
16450,customer_i2,i,3547217920,60388846,2868817536,80.88,208059,9905152,0.28,361584968,10.19
16436,district_i1,i,9003008,20000,320000,3.55,0,0,0,8492052,94.32
16438,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,989921280,18208551,437005224,44.15,733090,17594160,1.78,449847160,45.44
16442,order_line_i1,i,63066718208,1610452953,38650870872,61.29,10202360,244856640,0.39,16753868672,26.57
16444,orders_i1,i,5895659520,142708233,3424997592,58.09,0,0,0,1818226888,30.84
16451,orders_i2,i,5857984512,142708231,3424997544,58.47,1,24,0,1780694756,30.4
16446,stock_i1,i,4514938880,204507498,3272119968,72.47,2571192,41139072,0.91,322372588,7.14
16448,warehouse_i1,i,770048,2000,32000,4.16,0,0,0,707796,91.92
16404,customer,r,41343696896,60000000,35240484925,85.24,1804105,1074687530,2.6,4318555584,10.45
16410,district,r,99565568,20000,2287925,2.3,0,0,0,93073432,93.48
16413,history,r,10997522432,138832676,9900904591,90.03,0,0,0,46506556,0.42
16416,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16419,new_order,r,1160069120,18200135,618804590,53.34,741198,25200732,2.17,284140480,24.49
16422,order_line,r,150773153792,1388208705,118614269972,78.67,80099544,6884350704,4.57,12366186444,8.2
16425,orders,r,9229443072,138819389,7182207958,77.82,544349,27245252,0.3,523546600,5.67
16428,stock,r,74884358144,200000000,66181729614,88.38,8454989,2798477701,3.74,3832452352,5.12
16431,warehouse,r,19202048,2000,218074,1.14,0,0,0,18203056,94.8
